Date,INR,EUR,GBP,JPY,CNY,CAD,AUD,CHF,SGD,MYR,THB,MXN,BRL,KRW,ZAR
2030-10-06,16313.88,371.57,234.86,40258.9,2902.43,525.8,676.53,567.87,606.42,1332.03,15115.05,3365.13,683.54,441323.03,2653.55
2030-10-07,16320.72,371.72,234.96,40275.77,2903.64,526.02,676.82,568.1,606.68,1332.59,15121.39,3366.54,683.83,441508.05,2654.66
2030-10-08,16327.56,371.88,235.06,40292.65,2904.86,526.24,677.1,568.34,606.93,1333.15,15127.72,3367.95,684.12,441693.07,2655.77
2030-10-09,16334.4,372.03,235.15,40309.53,2906.08,526.46,677.38,568.58,607.19,1333.71,15134.06,3369.36,684.4,441878.09,2656.88
2030-10-10,16341.24,372.19,235.25,40326.41,2907.29,526.68,677.67,568.82,607.44,1334.27,15140.4,3370.78,684.69,442063.12,2658.0
2030-10-11,16348.08,372.35,235.35,40343.29,2908.51,526.9,677.95,569.06,607.7,1334.82,15146.74,3372.19,684.98,442248.14,2659.11
2030-10-12,16354.92,372.5,235.45,40360.17,2909.73,527.12,678.23,569.29,607.95,1335.38,15153.07,3373.6,685.26,442433.16,2660.22
2030-10-13,16361.76,372.66,235.55,40377.04,2910.94,527.34,678.52,569.53,608.2,1335.94,15159.41,3375.01,685.55,442618.18,2661.33
2030-10-14,16368.59,372.81,235.65,40393.92,2912.16,527.57,678.8,569.77,608.46,1336.5,15165.75,3376.42,685.83,442803.2,2662.45
2030-10-15,16375.43,372.97,235.74,40410.8,2913.38,527.79,679.08,570.01,608.71,1337.06,15172.08,3377.83,686.12,442988.22,2663.56
2030-10-16,16382.27,373.12,235.84,40427.68,2914.59,528.01,679.37,570.25,608.97,1337.62,15178.42,3379.24,686.41,443173.24,2664.67
2030-10-17,16389.11,373.28,235.94,40444.56,2915.81,528.23,679.65,570.48,609.22,1338.17,15184.76,3380.65,686.69,443358.26,2665.78
2030-10-18,16395.95,373.44,236.04,40461.43,2917.03,528.45,679.94,570.72,609.48,1338.73,15191.09,3382.06,686.98,443543.29,2666.9
2030-10-19,16402.79,373.59,236.14,40478.31,2918.24,528.67,680.22,570.96,609.73,1339.29,15197.43,3383.47,687.27,443728.31,2668.01
2030-10-20,16409.63,373.75,236.24,40495.19,2919.46,528.89,680.5,571.2,609.98,1339.85,15203.77,3384.88,687.55,443913.33,2669.12
2030-10-21,16416.47,373.9,236.34,40512.07,2920.68,529.11,680.79,571.44,610.24,1340.41,15210.1,3386.29,687.84,444098.35,2670.23
2030-10-22,16423.31,374.06,236.43,40528.95,2921.9,529.33,681.07,571.68,610.49,1340.97,15216.44,3387.7,688.13,444283.37,2671.35
2030-10-23,16430.15,374.21,236.53,40545.83,2923.11,529.55,681.35,571.91,610.75,1341.52,15222.78,3389.12,688.41,444468.39,2672.46
2030-10-24,16436.99,374.37,236.63,40562.7,2924.33,529.77,681.64,572.15,611.0,1342.08,15229.11,3390.53,688.7,444653.41,2673.57
2030-10-25,16443.83,374.53,236.73,40579.58,2925.55,529.99,681.92,572.39,611.26,1342.64,15235.45,3391.94,688.99,444838.43,2674.68
2030-10-26,16450.67,374.68,236.83,40596.46,2926.76,530.21,682.2,572.63,611.51,1343.2,15241.79,3393.35,689.27,445023.46,2675.8
2030-10-27,16457.51,374.84,236.93,40613.34,2927.98,530.43,682.49,572.87,611.76,1343.76,15248.13,3394.76,689.56,445208.48,2676.91
2030-10-28,16464.35,374.99,237.02,40630.22,2929.2,530.65,682.77,573.1,612.02,1344.32,15254.46,3396.17,689.85,445393.5,2678.02
2030-10-29,16471.19,375.15,237.12,40647.1,2930.41,530.87,683.06,573.34,612.27,1344.88,15260.8,3397.58,690.13,445578.52,2679.13
2030-10-30,16478.03,375.31,237.22,40663.97,2931.63,531.09,683.34,573.58,612.53,1345.43,15267.14,3398.99,690.42,445763.54,2680.25
2030-10-31,16484.87,375.46,237.32,40680.85,2932.85,531.31,683.62,573.82,612.78,1345.99,15273.47,3400.4,690.71,445948.56,2681.36
2030-11-01,16491.71,375.62,237.42,40697.73,2934.06,531.53,683.91,574.06,613.04,1346.55,15279.81,3401.81,690.99,446133.58,2682.47
2030-11-02,16498.54,375.77,237.52,40714.61,2935.28,531.75,684.19,574.29,613.29,1347.11,15286.15,3403.22,691.28,446318.6,2683.58
2030-11-03,16505.38,375.93,237.62,40731.49,2936.5,531.97,684.47,574.53,613.54,1347.67,15292.48,3404.63,691.57,446503.63,2684.7
2030-11-04,16512.22,376.08,237.71,40748.36,2937.71,532.19,684.76,574.77,613.8,1348.23,15298.82,3406.05,691.85,446688.65,2685.81
2030-11-05,16519.06,376.24,237.81,40765.24,2938.93,532.42,685.04,575.01,614.05,1348.78,15305.16,3407.46,692.14,446873.67,2686.92
2030-11-06,16525.9,376.4,237.91,40782.12,2940.15,532.64,685.32,575.25,614.31,1349.34,15311.49,3408.87,692.43,447058.69,2688.03
2030-11-07,16532.74,376.55,238.01,40799.0,2941.36,532.86,685.61,575.48,614.56,1349.9,15317.83,3410.28,692.71,447243.71,2689.15
2030-11-08,16539.58,376.71,238.11,40815.88,2942.58,533.08,685.89,575.72,614.81,1350.46,15324.17,3411.69,693.0,447428.73,2690.26
2030-11-09,16546.42,376.86,238.21,40832.76,2943.8,533.3,686.18,575.96,615.07,1351.02,15330.5,3413.1,693.29,447613.75,2691.37
2030-11-10,16553.26,377.02,238.3,40849.63,2945.01,533.52,686.46,576.2,615.32,1351.58,15336.84,3414.51,693.57,447798.77,2692.48
2030-11-11,16560.1,377.17,238.4,40866.51,2946.23,533.74,686.74,576.44,615.58,1352.14,15343.18,3415.92,693.86,447983.8,2693.6
2030-11-12,16566.94,377.33,238.5,40883.39,2947.45,533.96,687.03,576.67,615.83,1352.69,15349.52,3417.33,694.15,448168.82,2694.71
2030-11-13,16573.78,377.49,238.6,40900.27,2948.67,534.18,687.31,576.91,616.09,1353.25,15355.85,3418.74,694.43,448353.84,2695.82
2030-11-14,16580.62,377.64,238.7,40917.15,2949.88,534.4,687.59,577.15,616.34,1353.81,15362.19,3420.15,694.72,448538.86,2696.93
2030-11-15,16587.46,377.8,238.8,40934.03,2951.1,534.62,687.88,577.39,616.59,1354.37,15368.53,3421.56,695.01,448723.88,2698.05
2030-11-16,16594.3,377.95,238.9,40950.9,2952.32,534.84,688.16,577.63,616.85,1354.93,15374.86,3422.97,695.29,448908.9,2699.16
2030-11-17,16601.14,378.11,238.99,40967.78,2953.53,535.06,688.44,577.87,617.1,1355.49,15381.2,3424.39,695.58,449093.92,2700.27
2030-11-18,16607.98,378.27,239.09,40984.66,2954.75,535.28,688.73,578.1,617.36,1356.04,15387.54,3425.8,695.86,449278.94,2701.38
2030-11-19,16614.82,378.42,239.19,41001.54,2955.97,535.5,689.01,578.34,617.61,1356.6,15393.87,3427.21,696.15,449463.97,2702.5
2030-11-20,16621.66,378.58,239.29,41018.42,2957.18,535.72,689.3,578.58,617.87,1357.16,15400.21,3428.62,696.44,449648.99,2703.61
2030-11-21,16628.49,378.73,239.39,41035.29,2958.4,535.94,689.58,578.82,618.12,1357.72,15406.55,3430.03,696.72,449834.01,2704.72
2030-11-22,16635.33,378.89,239.49,41052.17,2959.62,536.16,689.86,579.06,618.37,1358.28,15412.88,3431.44,697.01,450019.03,2705.83
2030-11-23,16642.17,379.04,239.58,41069.05,2960.83,536.38,690.15,579.29,618.63,1358.84,15419.22,3432.85,697.3,450204.05,2706.95
2030-11-24,16649.01,379.2,239.68,41085.93,2962.05,536.6,690.43,579.53,618.88,1359.4,15425.56,3434.26,697.58,450389.07,2708.06
2030-11-25,16655.85,379.36,239.78,41102.81,2963.27,536.82,690.71,579.77,619.14,1359.95,15431.89,3435.67,697.87,450574.09,2709.17
2030-11-26,16662.69,379.51,239.88,41119.69,2964.48,537.04,691.0,580.01,619.39,1360.51,15438.23,3437.08,698.16,450759.11,2710.28
2030-11-27,16669.53,379.67,239.98,41136.56,2965.7,537.26,691.28,580.25,619.65,1361.07,15444.57,3438.49,698.44,450944.14,2711.4
2030-11-28,16676.37,379.82,240.08,41153.44,2966.92,537.49,691.56,580.48,619.9,1361.63,15450.9,3439.9,698.73,451129.16,2712.51
2030-11-29,16683.21,379.98,240.18,41170.32,2968.13,537.71,691.85,580.72,620.15,1362.19,15457.24,3441.32,699.02,451314.18,2713.62
2030-11-30,16690.05,380.13,240.27,41187.2,2969.35,537.93,692.13,580.96,620.41,1362.75,15463.58,3442.73,699.3,451499.2,2714.73
2030-12-01,16696.89,380.29,240.37,41204.08,2970.57,538.15,692.42,581.2,620.66,1363.3,15469.92,3444.14,699.59,451684.22,2715.85
2030-12-02,16703.73,380.45,240.47,41220.96,2971.79,538.37,692.7,581.44,620.92,1363.86,15476.25,3445.55,699.88,451869.24,2716.96
2030-12-03,16710.57,380.6,240.57,41237.83,2973.0,538.59,692.98,581.67,621.17,1364.42,15482.59,3446.96,700.16,452054.26,2718.07
2030-12-04,16717.41,380.76,240.67,41254.71,2974.22,538.81,693.27,581.91,621.42,1364.98,15488.93,3448.37,700.45,452239.28,2719.18
2030-12-05,16724.25,380.91,240.77,41271.59,2975.44,539.03,693.55,582.15,621.68,1365.54,15495.26,3449.78,700.74,452424.31,2720.3
2030-12-06,16731.09,381.07,240.86,41288.47,2976.65,539.25,693.83,582.39,621.93,1366.1,15501.6,3451.19,701.02,452609.33,2721.41
2030-12-07,16737.93,381.22,240.96,41305.35,2977.87,539.47,694.12,582.63,622.19,1366.65,15507.94,3452.6,701.31,452794.35,2722.52
2030-12-08,16744.77,381.38,241.06,41322.22,2979.09,539.69,694.4,582.86,622.44,1367.21,15514.27,3454.01,701.6,452979.37,2723.63
2030-12-09,16751.61,381.54,241.16,41339.1,2980.3,539.91,694.68,583.1,622.7,1367.77,15520.61,3455.42,701.88,453164.39,2724.75
2030-12-10,16758.44,381.69,241.26,41355.98,2981.52,540.13,694.97,583.34,622.95,1368.33,15526.95,3456.83,702.17,453349.41,2725.86
2030-12-11,16765.28,381.85,241.36,41372.86,2982.74,540.35,695.25,583.58,623.2,1368.89,15533.28,3458.25,702.46,453534.43,2726.97
2030-12-12,16772.12,382.0,241.46,41389.74,2983.95,540.57,695.53,583.82,623.46,1369.45,15539.62,3459.66,702.74,453719.45,2728.08
2030-12-13,16778.96,382.16,241.55,41406.62,2985.17,540.79,695.82,584.06,623.71,1370.01,15545.96,3461.07,703.03,453904.48,2729.2
2030-12-14,16785.8,382.32,241.65,41423.49,2986.39,541.01,696.1,584.29,623.97,1370.56,15552.29,3462.48,703.32,454089.5,2730.31
2030-12-15,16792.64,382.47,241.75,41440.37,2987.6,541.23,696.39,584.53,624.22,1371.12,15558.63,3463.89,703.6,454274.52,2731.42
2030-12-16,16799.48,382.63,241.85,41457.25,2988.82,541.45,696.67,584.77,624.48,1371.68,15564.97,3465.3,703.89,454459.54,2732.53
2030-12-17,16806.32,382.78,241.95,41474.13,2990.04,541.67,696.95,585.01,624.73,1372.24,15571.31,3466.71,704.18,454644.56,2733.65
2030-12-18,16813.16,382.94,242.05,41491.01,2991.25,541.89,697.24,585.25,624.98,1372.8,15577.64,3468.12,704.46,454829.58,2734.76
2030-12-19,16820.0,383.09,242.14,41507.89,2992.47,542.11,697.52,585.48,625.24,1373.36,15583.98,3469.53,704.75,455014.6,2735.87
2030-12-20,16826.84,383.25,242.24,41524.76,2993.69,542.33,697.8,585.72,625.49,1373.91,15590.32,3470.94,705.04,455199.62,2736.98
2030-12-21,16833.68,383.41,242.34,41541.64,2994.9,542.56,698.09,585.96,625.75,1374.47,15596.65,3472.35,705.32,455384.65,2738.1
2030-12-22,16840.52,383.56,242.44,41558.52,2996.12,542.78,698.37,586.2,626.0,1375.03,15602.99,3473.76,705.61,455569.67,2739.21
2030-12-23,16847.36,383.72,242.54,41575.4,2997.34,543.0,698.65,586.44,626.26,1375.59,15609.33,3475.17,705.89,455754.69,2740.32
2030-12-24,16854.2,383.87,242.64,41592.28,2998.56,543.22,698.94,586.67,626.51,1376.15,15615.66,3476.59,706.18,455939.71,2741.43
2030-12-25,16861.04,384.03,242.74,41609.15,2999.77,543.44,699.22,586.91,626.76,1376.71,15622.0,3478.0,706.47,456124.73,2742.55
2030-12-26,16867.88,384.18,242.83,41626.03,3000.99,543.66,699.51,587.15,627.02,1377.27,15628.34,3479.41,706.75,456309.75,2743.66
2030-12-27,16874.72,384.34,242.93,41642.91,3002.21,543.88,699.79,587.39,627.27,1377.82,15634.67,3480.82,707.04,456494.77,2744.77
2030-12-28,16881.55,384.5,243.03,41659.79,3003.42,544.1,700.07,587.63,627.53,1378.38,15641.01,3482.23,707.33,456679.79,2745.88
2030-12-29,16888.39,384.65,243.13,41676.67,3004.64,544.32,700.36,587.86,627.78,1378.94,15647.35,3483.64,707.61,456864.82,2746.99
2030-12-30,16895.23,384.81,243.23,41693.55,3005.86,544.54,700.64,588.1,628.04,1379.5,15653.68,3485.05,707.9,457049.84,2748.11
2030-12-31,16902.07,384.96,243.33,41710.42,3007.07,544.76,700.92,588.34,628.29,1380.06,15660.02,3486.46,708.19,457234.86,2749.22
2031-01-01,16908.91,385.12,243.42,41727.3,3008.29,544.98,701.21,588.58,628.54,1380.62,15666.36,3487.87,708.47,457419.88,2750.33
2031-01-02,16914.76,385.25,243.51,41741.73,3009.33,545.17,701.45,588.78,628.76,1381.09,15671.77,3489.08,708.72,457578.03,2751.28
2031-01-03,16920.61,385.39,243.59,41756.16,3010.37,545.36,701.69,588.99,628.98,1381.57,15677.19,3490.28,708.96,457736.18,2752.23
2031-01-04,16926.45,385.52,243.68,41770.58,3011.41,545.55,701.93,589.19,629.2,1382.05,15682.61,3491.49,709.21,457894.33,2753.19
2031-01-05,16932.3,385.65,243.76,41785.01,3012.45,545.73,702.18,589.39,629.41,1382.53,15688.02,3492.7,709.45,458052.48,2754.14
2031-01-06,16938.14,385.78,243.85,41799.44,3013.49,545.92,702.42,589.6,629.63,1383.0,15693.44,3493.9,709.7,458210.64,2755.09
2031-01-07,16943.99,385.92,243.93,41813.86,3014.53,546.11,702.66,589.8,629.85,1383.48,15698.86,3495.11,709.94,458368.79,2756.04
2031-01-08,16949.84,386.05,244.01,41828.29,3015.57,546.3,702.9,590.0,630.06,1383.96,15704.27,3496.31,710.19,458526.94,2756.99
2031-01-09,16955.68,386.18,244.1,41842.72,3016.61,546.49,703.15,590.21,630.28,1384.43,15709.69,3497.52,710.43,458685.09,2757.94
2031-01-10,16961.53,386.32,244.18,41857.15,3017.65,546.68,703.39,590.41,630.5,1384.91,15715.11,3498.73,710.68,458843.24,2758.89
2031-01-11,16967.37,386.45,244.27,41871.57,3018.69,546.86,703.63,590.61,630.72,1385.39,15720.52,3499.93,710.92,459001.39,2759.84
2031-01-12,16973.22,386.58,244.35,41886.0,3019.73,547.05,703.87,590.82,630.93,1385.87,15725.94,3501.14,711.17,459159.54,2760.79
2031-01-13,16979.07,386.72,244.43,41900.43,3020.77,547.24,704.12,591.02,631.15,1386.34,15731.36,3502.34,711.41,459317.69,2761.74
2031-01-14,16984.91,386.85,244.52,41914.85,3021.81,547.43,704.36,591.22,631.37,1386.82,15736.77,3503.55,711.66,459475.84,2762.69
2031-01-15,16990.76,386.98,244.6,41929.28,3022.85,547.62,704.6,591.43,631.59,1387.3,15742.19,3504.75,711.9,459634.0,2763.65
2031-01-16,16996.61,387.12,244.69,41943.71,3023.89,547.81,704.84,591.63,631.8,1387.78,15747.61,3505.96,712.15,459792.15,2764.6
2031-01-17,17002.45,387.25,244.77,41958.13,3024.93,547.99,705.09,591.83,632.02,1388.25,15753.02,3507.17,712.39,459950.3,2765.55
2031-01-18,17008.3,387.38,244.86,41972.56,3025.97,548.18,705.33,592.04,632.24,1388.73,15758.44,3508.37,712.64,460108.45,2766.5
2031-01-19,17014.14,387.52,244.94,41986.99,3027.01,548.37,705.57,592.24,632.46,1389.21,15763.86,3509.58,712.88,460266.6,2767.45
2031-01-20,17019.99,387.65,245.02,42001.42,3028.05,548.56,705.81,592.44,632.67,1389.69,15769.27,3510.78,713.13,460424.75,2768.4
2031-01-21,17025.84,387.78,245.11,42015.84,3029.09,548.75,706.06,592.65,632.89,1390.16,15774.69,3511.99,713.37,460582.9,2769.35
2031-01-22,17031.68,387.92,245.19,42030.27,3030.13,548.94,706.3,592.85,633.11,1390.64,15780.11,3513.2,713.62,460741.05,2770.3
2031-01-23,17037.53,388.05,245.28,42044.7,3031.17,549.13,706.54,593.06,633.32,1391.12,15785.52,3514.4,713.86,460899.2,2771.25
2031-01-24,17043.38,388.18,245.36,42059.12,3032.21,549.31,706.78,593.26,633.54,1391.59,15790.94,3515.61,714.11,461057.36,2772.2
2031-01-25,17049.22,388.31,245.44,42073.55,3033.25,549.5,707.03,593.46,633.76,1392.07,15796.36,3516.81,714.35,461215.51,2773.15
2031-01-26,17055.07,388.45,245.53,42087.98,3034.29,549.69,707.27,593.67,633.98,1392.55,15801.77,3518.02,714.6,461373.66,2774.11
2031-01-27,17060.91,388.58,245.61,42102.41,3035.33,549.88,707.51,593.87,634.19,1393.03,15807.19,3519.23,714.84,461531.81,2775.06
2031-01-28,17066.76,388.71,245.7,42116.83,3036.37,550.07,707.75,594.07,634.41,1393.5,15812.61,3520.43,715.09,461689.96,2776.01
2031-01-29,17072.61,388.85,245.78,42131.26,3037.41,550.26,708.0,594.28,634.63,1393.98,15818.02,3521.64,715.33,461848.11,2776.96
2031-01-30,17078.45,388.98,245.87,42145.69,3038.45,550.44,708.24,594.48,634.85,1394.46,15823.44,3522.84,715.58,462006.26,2777.91
2031-01-31,17084.3,389.11,245.95,42160.11,3039.49,550.63,708.48,594.68,635.06,1394.94,15828.86,3524.05,715.82,462164.41,2778.86
2031-02-01,17090.14,389.25,246.03,42174.54,3040.53,550.82,708.72,594.89,635.28,1395.41,15834.27,3525.26,716.07,462322.56,2779.81
2031-02-02,17095.99,389.38,246.12,42188.97,3041.57,551.01,708.97,595.09,635.5,1395.89,15839.69,3526.46,716.31,462480.72,2780.76
2031-02-03,17101.84,389.51,246.2,42203.39,3042.61,551.2,709.21,595.29,635.72,1396.37,15845.11,3527.67,716.56,462638.87,2781.71
2031-02-04,17107.68,389.65,246.29,42217.82,3043.65,551.39,709.45,595.5,635.93,1396.85,15850.52,3528.87,716.8,462797.02,2782.66
2031-02-05,17113.53,389.78,246.37,42232.25,3044.69,551.57,709.69,595.7,636.15,1397.32,15855.94,3530.08,717.05,462955.17,2783.61
2031-02-06,17119.38,389.91,246.45,42246.68,3045.73,551.76,709.94,595.9,636.37,1397.8,15861.36,3531.29,717.29,463113.32,2784.57
2031-02-07,17125.22,390.05,246.54,42261.1,3046.77,551.95,710.18,596.11,636.58,1398.28,15866.77,3532.49,717.54,463271.47,2785.52
2031-02-08,17131.07,390.18,246.62,42275.53,3047.81,552.14,710.42,596.31,636.8,1398.76,15872.19,3533.7,717.78,463429.62,2786.47
2031-02-09,17136.91,390.31,246.71,42289.96,3048.85,552.33,710.66,596.51,637.02,1399.23,15877.61,3534.9,718.03,463587.77,2787.42
2031-02-10,17142.76,390.45,246.79,42304.38,3049.89,552.52,710.91,596.72,637.24,1399.71,15883.02,3536.11,718.27,463745.92,2788.37
2031-02-11,17148.61,390.58,246.88,42318.81,3050.93,552.71,711.15,596.92,637.45,1400.19,15888.44,3537.31,718.52,463904.07,2789.32
2031-02-12,17154.45,390.71,246.96,42333.24,3051.97,552.89,711.39,597.13,637.67,1400.66,15893.85,3538.52,718.76,464062.23,2790.27
2031-02-13,17160.3,390.84,247.04,42347.67,3053.01,553.08,711.63,597.33,637.89,1401.14,15899.27,3539.73,719.01,464220.38,2791.22
2031-02-14,17166.15,390.98,247.13,42362.09,3054.05,553.27,711.87,597.53,638.11,1401.62,15904.69,3540.93,719.25,464378.53,2792.17
2031-02-15,17171.99,391.11,247.21,42376.52,3055.09,553.46,712.12,597.74,638.32,1402.1,15910.1,3542.14,719.5,464536.68,2793.12
2031-02-16,17177.84,391.24,247.3,42390.95,3056.13,553.65,712.36,597.94,638.54,1402.57,15915.52,3543.34,719.74,464694.83,2794.07
2031-02-17,17183.68,391.38,247.38,42405.37,3057.17,553.84,712.6,598.14,638.76,1403.05,15920.94,3544.55,719.99,464852.98,2795.03
2031-02-18,17189.53,391.51,247.46,42419.8,3058.21,554.02,712.84,598.35,638.97,1403.53,15926.35,3545.76,720.23,465011.13,2795.98
2031-02-19,17195.38,391.64,247.55,42434.23,3059.25,554.21,713.09,598.55,639.19,1404.01,15931.77,3546.96,720.48,465169.28,2796.93
2031-02-20,17201.22,391.78,247.63,42448.65,3060.29,554.4,713.33,598.75,639.41,1404.48,15937.19,3548.17,720.72,465327.43,2797.88
2031-02-21,17207.07,391.91,247.72,42463.08,3061.33,554.59,713.57,598.96,639.63,1404.96,15942.6,3549.37,720.97,465485.59,2798.83
2031-02-22,17212.91,392.04,247.8,42477.51,3062.38,554.78,713.81,599.16,639.84,1405.44,15948.02,3550.58,721.21,465643.74,2799.78
2031-02-23,17218.76,392.18,247.89,42491.94,3063.42,554.97,714.06,599.36,640.06,1405.92,15953.44,3551.79,721.46,465801.89,2800.73
2031-02-24,17224.61,392.31,247.97,42506.36,3064.46,555.15,714.3,599.57,640.28,1406.39,15958.85,3552.99,721.7,465960.04,2801.68
2031-02-25,17230.45,392.44,248.05,42520.79,3065.5,555.34,714.54,599.77,640.5,1406.87,15964.27,3554.2,721.95,466118.19,2802.63
2031-02-26,17236.3,392.58,248.14,42535.22,3066.54,555.53,714.78,599.97,640.71,1407.35,15969.69,3555.4,722.19,466276.34,2803.58
2031-02-27,17242.15,392.71,248.22,42549.64,3067.58,555.72,715.03,600.18,640.93,1407.82,15975.1,3556.61,722.44,466434.49,2804.53
2031-02-28,17247.99,392.84,248.31,42564.07,3068.62,555.91,715.27,600.38,641.15,1408.3,15980.52,3557.82,722.68,466592.64,2805.49
2031-03-01,17253.84,392.98,248.39,42578.5,3069.66,556.1,715.51,600.58,641.37,1408.78,15985.94,3559.02,722.93,466750.79,2806.44
2031-03-02,17259.68,393.11,248.47,42592.92,3070.7,556.29,715.75,600.79,641.58,1409.26,15991.35,3560.23,723.17,466908.95,2807.39
2031-03-03,17265.53,393.24,248.56,42607.35,3071.74,556.47,716.0,600.99,641.8,1409.73,15996.77,3561.43,723.42,467067.1,2808.34
2031-03-04,17271.38,393.37,248.64,42621.78,3072.78,556.66,716.24,601.2,642.02,1410.21,16002.19,3562.64,723.66,467225.25,2809.29
2031-03-05,17277.22,393.51,248.73,42636.21,3073.82,556.85,716.48,601.4,642.23,1410.69,16007.6,3563.84,723.91,467383.4,2810.24
2031-03-06,17283.07,393.64,248.81,42650.63,3074.86,557.04,716.72,601.6,642.45,1411.17,16013.02,3565.05,724.15,467541.55,2811.19
2031-03-07,17288.92,393.77,248.89,42665.06,3075.9,557.23,716.97,601.81,642.67,1411.64,16018.44,3566.26,724.4,467699.7,2812.14
2031-03-08,17294.76,393.91,248.98,42679.49,3076.94,557.42,717.21,602.01,642.89,1412.12,16023.85,3567.46,724.64,467857.85,2813.09
2031-03-09,17300.61,394.04,249.06,42693.91,3077.98,557.6,717.45,602.21,643.1,1412.6,16029.27,3568.67,724.89,468016.0,2814.04
2031-03-10,17306.45,394.17,249.15,42708.34,3079.02,557.79,717.69,602.42,643.32,1413.08,16034.69,3569.87,725.13,468174.15,2814.99
2031-03-11,17312.3,394.31,249.23,42722.77,3080.06,557.98,717.94,602.62,643.54,1413.55,16040.1,3571.08,725.38,468332.31,2815.95
2031-03-12,17318.15,394.44,249.32,42737.2,3081.1,558.17,718.18,602.82,643.76,1414.03,16045.52,3572.29,725.62,468490.46,2816.9
2031-03-13,17323.99,394.57,249.4,42751.62,3082.14,558.36,718.42,603.03,643.97,1414.51,16050.94,3573.49,725.87,468648.61,2817.85
2031-03-14,17329.84,394.71,249.48,42766.05,3083.18,558.55,718.66,603.23,644.19,1414.98,16056.35,3574.7,726.11,468806.76,2818.8
2031-03-15,17335.68,394.84,249.57,42780.48,3084.22,558.74,718.91,603.43,644.41,1415.46,16061.77,3575.9,726.36,468964.91,2819.75
2031-03-16,17341.53,394.97,249.65,42794.9,3085.26,558.92,719.15,603.64,644.63,1415.94,16067.19,3577.11,726.6,469123.06,2820.7
2031-03-17,17347.38,395.11,249.74,42809.33,3086.3,559.11,719.39,603.84,644.84,1416.42,16072.6,3578.32,726.85,469281.21,2821.65
2031-03-18,17353.22,395.24,249.82,42823.76,3087.34,559.3,719.63,604.04,645.06,1416.89,16078.02,3579.52,727.09,469439.36,2822.6
2031-03-19,17359.07,395.37,249.9,42838.18,3088.38,559.49,719.88,604.25,645.28,1417.37,16083.44,3580.73,727.34,469597.51,2823.55
2031-03-20,17364.92,395.51,249.99,42852.61,3089.42,559.68,720.12,604.45,645.49,1417.85,16088.85,3581.93,727.58,469755.67,2824.5
2031-03-21,17370.76,395.64,250.07,42867.04,3090.46,559.87,720.36,604.65,645.71,1418.33,16094.27,3583.14,727.83,469913.82,2825.45
2031-03-22,17376.61,395.77,250.16,42881.47,3091.5,560.05,720.6,604.86,645.93,1418.8,16099.68,3584.35,728.07,470071.97,2826.41
